#TYPE System.__ComObject#{00063033-0000-0000-c000-000000000046}
"Application","Class","Session","Parent","Actions","Attachments","BillingInformation","Body","Categories","Companies","ConversationIndex","ConversationTopic","CreationTime","EntryID","FormDescription","GetInspector","Importance","LastModificationTime","MAPIOBJECT","MessageClass","Mileage","NoAging","OutlookInternalVersion","OutlookVersion","Saved","Sensitivity","Size","Subject","UnRead","UserProperties","AllDayEvent","BusyStatus","Duration","End","IsOnlineMeeting","IsRecurring","Location","MeetingStatus","NetMeetingAutoStart","NetMeetingOrganizerAlias","NetMeetingServer","NetMeetingType","OptionalAttendees","Organizer","Recipients","RecurrenceState","ReminderMinutesBeforeStart","ReminderOverrideDefault","ReminderPlaySound","ReminderSet","ReminderSoundFile","ReplyTime","RequiredAttendees","Resources","ResponseRequested","ResponseStatus","Start","NetMeetingDocPathName","NetShowURL","Links","ConferenceServerAllowExternal","ConferenceServerPassword","ItemProperties","DownloadState","InternetCodepage","MarkForDownload","IsConflict","MeetingWorkspaceURL","AutoResolvedWinner","Conflicts"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:28","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","15/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","15/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:28","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","16/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","16/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:28","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","17/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","17/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:28","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","18/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","18/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:29","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","19/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","19/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:29","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","20/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","20/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:29","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","21/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","21/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:29","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","22/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","22/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:29","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","23/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","23/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:29","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","24/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","24/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:29","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","25/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","25/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:29","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","26/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","26/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:29","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","27/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","27/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:29","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","28/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","28/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:30","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","29/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","29/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:30","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","30/06/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","30/06/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:30","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","01/07/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","01/07/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:30","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","02/07/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","02/07/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:30","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","03/07/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","03/07/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
"System.__ComObject","26","System.__ComObject","System.__ComObject","System.__ComObject","System.__ComObject","","","","","01CF6E0454EEC075422E65D7410BA67BDF6C05D54C22","Evenement Recurrent","12/05/2014 19:04:23","0000000078D9850CA289FC4097F4E0DCE766317724032000","System.__ComObject",,"1","12/05/2014 19:15:30","System.__ComObject","IPM.OLE.CLASS.{00061055-0000-0000-C000-000000000046}","","False","118169","11.0","True","0","46","Evenement Recurrent","False","System.__ComObject","False","2","30","04/07/2015 08:30:00","False","True","La D?fense","0","False","","","0","","Agglo SLo","System.__ComObject","2","15","False","False","False","","01/01/4501 00:00:00","","","True","0","04/07/2015 08:00:00","","","System.__ComObject","True","","System.__ComObject","1","28591","0","False","","False","System.__ComObject"
